time_s,position_rad,torque_Nm
31.24000,3.895,-1.429
31.24500,3.896,-1.467
31.25000,3.897,-1.491
31.25500,3.899,-1.500
31.26000,3.900,-1.494
31.26500,3.901,-1.474
31.27000,3.902,-1.439
31.27500,3.901,-1.391
31.28000,3.896,-1.328
31.28500,3.894,-1.253
31.29000,3.894,-1.165
31.29500,3.894,-1.066
31.30000,3.895,-0.957
31.30500,3.896,-0.838
31.31000,3.897,-0.711
31.31500,3.899,-0.577
31.32000,3.900,-0.437
31.32500,3.900,-0.293
31.33000,3.899,-0.146
31.33500,3.899,0.002
31.34000,3.898,0.151
31.34500,3.896,0.298
31.35000,3.895,0.442
31.35500,3.894,0.582
31.36000,3.892,0.716
31.36500,3.892,0.843
31.37000,3.891,0.962
31.37500,3.890,1.071
31.38000,3.889,1.170
31.38500,3.889,1.257
31.39000,3.887,1.332
31.39500,3.886,1.394
31.40000,3.885,1.442
31.40500,3.884,1.476
31.41000,3.884,1.495
31.41500,3.883,1.500
31.42000,3.883,1.490
31.42500,3.883,1.465
31.43000,3.883,1.425
31.43500,3.884,1.372
31.44000,3.885,1.305
31.44500,3.885,1.225
31.45000,3.885,1.133
31.45500,3.885,1.030
31.46000,3.885,0.916
31.46500,3.885,0.794
31.47000,3.885,0.663
31.47500,3.886,0.526
31.48000,3.887,0.384
31.48500,3.888,0.238
31.49000,3.889,0.090
31.49500,3.891,-0.060
31.50000,3.892,-0.209
31.50500,3.892,-0.355
31.51000,3.894,-0.498
31.51500,3.895,-0.637
31.52000,3.896,-0.769
31.52500,3.897,-0.893
31.53000,3.898,-1.009
31.53500,3.899,-1.114
31.54000,3.901,-1.209
31.54500,3.902,-1.291
31.55000,3.903,-1.361
31.55500,3.904,-1.417
31.56000,3.905,-1.459
31.56500,3.906,-1.486
31.57000,3.907,-1.499
31.57500,3.908,-1.497
31.58000,3.909,-1.480
31.58500,3.910,-1.448
31.59000,3.909,-1.401
31.59500,3.904,-1.341
31.60000,3.902,-1.268
31.60500,3.902,-1.181
31.61000,3.901,-1.083
31.61500,3.901,-0.974
31.62000,3.902,-0.855
31.62500,3.902,-0.728
31.63000,3.904,-0.593
31.63500,3.905,-0.453
31.64000,3.905,-0.308
31.64500,3.904,-0.159
31.65000,3.904,-0.010
31.65500,3.902,0.140
31.66000,3.901,0.289
31.66500,3.899,0.435
31.67000,3.897,0.576
31.67500,3.896,0.711
31.68000,3.895,0.840
31.68500,3.894,0.960
31.69000,3.892,1.071
31.69500,3.891,1.170
31.70000,3.891,1.258
31.70500,3.889,1.334
31.71000,3.888,1.396
31.71500,3.887,1.444
31.72000,3.885,1.477
31.72500,3.884,1.496
31.73000,3.883,1.499
31.73500,3.882,1.488
31.74000,3.881,1.462
31.74500,3.882,1.420
31.75000,3.882,1.365
31.75500,3.882,1.296
31.76000,3.883,1.213
31.76500,3.883,1.119
31.77000,3.883,1.013
31.77500,3.883,0.897
31.78000,3.883,0.772
31.78500,3.883,0.639
31.79000,3.882,0.500
31.79500,3.882,0.355
31.80000,3.883,0.207
31.80500,3.883,0.057
31.81000,3.884,-0.094
31.81500,3.885,-0.244
31.82000,3.886,-0.391
31.82500,3.887,-0.535
31.83000,3.888,-0.673
31.83500,3.889,-0.804
31.84000,3.890,-0.927
31.84500,3.891,-1.041
31.85000,3.892,-1.144
31.85500,3.893,-1.236
31.86000,3.894,-1.315
31.86500,3.894,-1.381
31.87000,3.896,-1.433
31.87500,3.897,-1.470
31.88000,3.897,-1.493
31.88500,3.898,-1.500
31.89000,3.899,-1.492
31.89500,3.900,-1.469
31.90000,3.901,-1.431
31.90500,3.901,-1.378
31.91000,3.900,-1.312
31.91500,3.896,-1.232
31.92000,3.892,-1.139
31.92500,3.892,-1.035
31.93000,3.892,-0.921
31.93500,3.892,-0.796
31.94000,3.893,-0.664
31.94500,3.894,-0.525
31.95000,3.895,-0.381
31.95500,3.896,-0.233
31.96000,3.896,-0.082
31.96500,3.895,0.069
31.97000,3.894,0.220
31.97500,3.892,0.369
31.98000,3.891,0.514
31.98500,3.889,0.653
31.99000,3.887,0.786
31.99500,3.886,0.911
32.00000,3.885,1.027
32.00500,3.884,1.132
32.01000,3.883,1.226
32.01500,3.882,1.307
32.02000,3.881,1.374
32.02500,3.880,1.428
32.03000,3.879,1.467
32.03500,3.878,1.491
32.04000,3.877,1.500
32.04500,3.876,1.493
32.05000,3.876,1.471
32.05500,3.876,1.434
32.06000,3.877,1.383
32.06500,3.878,1.317
32.07000,3.878,1.237
32.07500,3.878,1.145
32.08000,3.878,1.041
32.08500,3.878,0.926
32.09000,3.878,0.802
32.09500,3.878,0.670
32.10000,3.878,0.530
32.10500,3.878,0.385
32.11000,3.879,0.237
32.11500,3.880,0.085
32.12000,3.882,-0.067
32.12500,3.883,-0.218
32.13000,3.884,-0.368
32.13500,3.885,-0.513
32.14000,3.886,-0.654
32.14500,3.887,-0.787
32.15000,3.888,-0.913
32.15500,3.889,-1.029
32.16000,3.891,-1.134
32.16500,3.892,-1.228
32.17000,3.893,-1.309
32.17500,3.895,-1.377
32.18000,3.896,-1.430
32.18500,3.897,-1.469
32.19000,3.898,-1.492
32.19500,3.899,-1.500
32.20000,3.900,-1.492
32.20500,3.901,-1.469
32.21000,3.902,-1.431
32.21500,3.903,-1.378
32.22000,3.902,-1.311
32.22500,3.897,-1.230
32.23000,3.895,-1.136
32.23500,3.895,-1.031
32.24000,3.895,-0.915
32.24500,3.895,-0.789
32.25000,3.897,-0.655
32.25500,3.898,-0.515
32.26000,3.899,-0.369
32.26500,3.901,-0.219
32.27000,3.900,-0.066
32.27500,3.900,0.087
32.28000,3.899,0.239
32.28500,3.898,0.388
32.29000,3.896,0.534
32.29500,3.895,0.674
32.30000,3.893,0.807
32.30500,3.892,0.932
32.31000,3.891,1.047
32.31500,3.890,1.151
32.32000,3.889,1.243
32.32500,3.889,1.322
32.33000,3.888,1.387
32.33500,3.887,1.438
32.34000,3.886,1.474
32.34500,3.885,1.495
32.35000,3.884,1.500
32.35500,3.884,1.489
32.36000,3.884,1.463
32.36500,3.885,1.421
32.37000,3.885,1.365
32.37500,3.886,1.294
32.38000,3.886,1.210
32.38500,3.886,1.113
32.39000,3.887,1.005
32.39500,3.887,0.885
32.40000,3.887,0.757
32.40500,3.887,0.621
32.41000,3.887,0.478
32.41500,3.888,0.330
32.42000,3.889,0.179
32.42500,3.891,0.025
32.43000,3.892,-0.128
32.43500,3.894,-0.280
32.44000,3.895,-0.430
32.44500,3.896,-0.574
32.45000,3.897,-0.713
32.45500,3.899,-0.845
32.46000,3.900,-0.967
32.46500,3.901,-1.079
32.47000,3.902,-1.180
32.47500,3.904,-1.269
32.48000,3.905,-1.344
32.48500,3.907,-1.405
32.49000,3.908,-1.452
32.49500,3.909,-1.483
32.50000,3.910,-1.498
32.50500,3.912,-1.498
32.51000,3.912,-1.482
32.51500,3.914,-1.450
32.52000,3.914,-1.403
32.52500,3.912,-1.341
32.53000,3.908,-1.265
32.53500,3.906,-1.176
32.54000,3.906,-1.074
32.54500,3.906,-0.961
32.55000,3.907,-0.837
32.55500,3.909,-0.705
32.56000,3.910,-0.565
32.56500,3.912,-0.420
32.57000,3.913,-0.270
32.57500,3.912,-0.117
32.58000,3.912,0.038
32.58500,3.911,0.192
32.59000,3.910,0.344
32.59500,3.908,0.492
32.60000,3.907,0.635
32.60500,3.906,0.771
32.61000,3.904,0.899
32.61500,3.904,1.018
32.62000,3.903,1.126
32.62500,3.902,1.222
32.63000,3.901,1.305
32.63500,3.901,1.374
32.64000,3.899,1.429
32.64500,3.898,1.468
32.65000,3.897,1.492
32.65500,3.896,1.500
32.66000,3.896,1.492
32.66500,3.896,1.468
32.67000,3.896,1.429
32.67500,3.897,1.374
32.68000,3.897,1.305
32.68500,3.899,1.221
32.69000,3.899,1.125
32.69500,3.899,1.017
32.70000,3.899,0.898
32.70500,3.899,0.769
32.71000,3.900,0.632
32.71500,3.900,0.488
32.72000,3.900,0.339
32.72500,3.901,0.187
32.73000,3.902,0.032
32.73500,3.904,-0.123
32.74000,3.905,-0.276
32.74500,3.907,-0.427
32.75000,3.908,-0.573
32.75500,3.909,-0.714
32.76000,3.911,-0.846
32.76500,3.912,-0.969
32.77000,3.913,-1.083
32.77500,3.914,-1.184
32.78000,3.915,-1.273
32.78500,3.917,-1.348
32.79000,3.918,-1.409
32.79500,3.920,-1.455
32.80000,3.921,-1.485
32.80500,3.922,-1.499
32.81000,3.924,-1.497
32.81500,3.925,-1.479
32.82000,3.925,-1.445
32.82500,3.927,-1.396
32.83000,3.927,-1.331
32.83500,3.924,-1.253
32.84000,3.920,-1.161
32.84500,3.919,-1.056
32.85000,3.919,-0.940
32.85500,3.919,-0.814
32.86000,3.920,-0.679
32.86500,3.922,-0.536
32.87000,3.923,-0.389
32.87500,3.925,-0.236
32.88000,3.925,-0.081
32.88500,3.925,0.074
32.89000,3.924,0.229
32.89500,3.923,0.382
32.90000,3.922,0.530
32.90500,3.920,0.673
32.91000,3.919,0.808
32.91500,3.918,0.935
32.92000,3.917,1.052
32.92500,3.917,1.157
32.93000,3.916,1.250
32.93500,3.915,1.329
32.94000,3.914,1.394
32.94500,3.914,1.444
32.95000,3.913,1.478
32.95500,3.912,1.497
32.96000,3.911,1.499
32.96500,3.911,1.485
32.97000,3.911,1.455
32.97500,3.912,1.409
32.98000,3.912,1.347
32.98500,3.914,1.271
32.99000,3.914,1.182
32.99500,3.914,1.079
33.00000,3.914,0.965
33.00500,3.914,0.840
33.01000,3.914,0.707
33.01500,3.914,0.565
33.02000,3.914,0.417
33.02500,3.915,0.265
33.03000,3.916,0.110
33.03500,3.918,-0.046
33.04000,3.919,-0.202
33.04500,3.920,-0.356
33.05000,3.921,-0.506
33.05500,3.922,-0.650
33.06000,3.923,-0.788
33.06500,3.924,-0.916
33.07000,3.925,-1.035
33.07500,3.927,-1.143
33.08000,3.928,-1.238
33.08500,3.929,-1.319
33.09000,3.930,-1.387
33.09500,3.931,-1.439
33.10000,3.932,-1.475
33.10500,3.934,-1.495
33.11000,3.934,-1.499
33.11500,3.935,-1.487
33.12000,3.937,-1.458
33.12500,3.937,-1.414
33.13000,3.938,-1.354
33.13500,3.937,-1.279
33.14000,3.933,-1.190
33.14500,3.930,-1.088
33.15000,3.930,-0.974
33.15500,3.930,-0.850
33.16000,3.930,-0.716
33.16500,3.932,-0.574
33.17000,3.934,-0.426
33.17500,3.935,-0.274
33.18000,3.935,-0.118
33.18500,3.935,0.039
33.19000,3.935,0.196
33.19500,3.934,0.350
33.20000,3.932,0.501
33.20500,3.931,0.646
33.21000,3.929,0.784
33.21500,3.928,0.914
33.22000,3.927,1.033
33.22500,3.927,1.142
33.23000,3.925,1.237
33.23500,3.925,1.319
33.24000,3.924,1.387
33.24500,3.924,1.439
33.25000,3.922,1.475
33.25500,3.922,1.496
33.26000,3.921,1.499
33.26500,3.920,1.487
33.27000,3.920,1.457
33.27500,3.921,1.412
33.28000,3.921,1.351
33.28500,3.923,1.275
33.29000,3.923,1.186
33.29500,3.924,1.083
33.30000,3.924,0.968
33.30500,3.924,0.842
33.31000,3.924,0.707
33.31500,3.924,0.564
33.32000,3.924,0.415
33.32500,3.925,0.262
33.33000,3.925,0.105
33.33500,3.927,-0.053
33.34000,3.928,-0.210
33.34500,3.930,-0.365
33.35000,3.931,-0.516
33.35500,3.933,-0.661
33.36000,3.934,-0.799
33.36500,3.935,-0.928
33.37000,3.936,-1.047
33.37500,3.937,-1.154
33.38000,3.938,-1.248
33.38500,3.940,-1.329
33.39000,3.941,-1.395
33.39500,3.943,-1.445
33.40000,3.944,-1.479
33.40500,3.945,-1.497
33.41000,3.947,-1.498
33.41500,3.948,-1.483
33.42000,3.949,-1.451
33.42500,3.950,-1.403
33.43000,3.951,-1.340
33.43500,3.952,-1.261
33.44000,3.950,-1.168
33.44500,3.946,-1.063
33.45000,3.944,-0.945
33.45500,3.944,-0.817
33.46000,3.944,-0.680
33.46500,3.945,-0.535
33.47000,3.946,-0.384
33.47500,3.947,-0.229
33.48000,3.949,-0.072
33.48500,3.950,0.087
33.49000,3.949,0.244
33.49500,3.949,0.399
33.50000,3.948,0.549
33.50500,3.947,0.694
33.51000,3.945,0.830
33.51500,3.944,0.958
33.52000,3.943,1.074
33.52500,3.942,1.179
33.53000,3.942,1.270
33.53500,3.940,1.347
33.54000,3.940,1.409
33.54500,3.939,1.456
33.55000,3.939,1.486
33.55500,3.938,1.499
33.56000,3.938,1.496
33.56500,3.938,1.476
33.57000,3.938,1.439
33.57500,3.939,1.386
33.58000,3.940,1.318
33.58500,3.940,1.234
33.59000,3.941,1.137
33.59500,3.941,1.027
33.60000,3.941,0.906
33.60500,3.941,0.774
33.61000,3.941,0.634
33.61500,3.942,0.486
33.62000,3.942,0.333
33.62500,3.943,0.176
33.63000,3.945,0.018
33.63500,3.946,-0.141
33.64000,3.947,-0.299
33.64500,3.948,-0.453
33.65000,3.950,-0.602
33.65500,3.951,-0.744
33.66000,3.953,-0.878
33.66500,3.954,-1.002
33.67000,3.955,-1.115
33.67500,3.957,-1.215
33.68000,3.958,-1.302
33.68500,3.959,-1.373
33.69000,3.960,-1.430
33.69500,3.962,-1.470
33.70000,3.963,-1.493
33.70500,3.964,-1.500
33.71000,3.965,-1.490
33.71500,3.966,-1.462
33.72000,3.967,-1.419
33.72500,3.967,-1.359
33.73000,3.963,-1.284
33.73500,3.960,-1.194
33.74000,3.959,-1.091
33.74500,3.959,-0.975
33.75000,3.959,-0.849
33.75500,3.959,-0.712
33.76000,3.961,-0.568
33.76500,3.962,-0.417
33.77000,3.964,-0.261
33.77500,3.965,-0.103
33.78000,3.964,0.057
33.78500,3.963,0.216
33.79000,3.962,0.373
33.79500,3.961,0.526
33.80000,3.959,0.672
33.80500,3.957,0.811
33.81000,3.956,0.941
33.81500,3.955,1.060
33.82000,3.954,1.167
33.82500,3.953,1.261
33.83000,3.953,1.340
33.83500,3.952,1.404
33.84000,3.951,1.453
33.84500,3.950,1.484
33.85000,3.949,1.499
33.85500,3.949,1.497
33.86000,3.949,1.477
33.86500,3.949,1.441
33.87000,3.949,1.388
33.87500,3.950,1.319
33.88000,3.950,1.236
33.88500,3.950,1.138
33.89000,3.951,1.027
33.89500,3.950,0.905
33.90000,3.950,0.772
33.90500,3.950,0.630
33.91000,3.950,0.481
33.91500,3.951,0.326
33.92000,3.952,0.168
33.92500,3.953,0.008
33.93000,3.954,-0.152
33.93500,3.955,-0.311
33.94000,3.956,-0.466
33.94500,3.957,-0.616
33.95000,3.958,-0.759
33.95500,3.959,-0.893
33.96000,3.960,-1.016
33.96500,3.961,-1.129
33.97000,3.962,-1.228
33.97500,3.963,-1.313
33.98000,3.965,-1.383
33.98500,3.966,-1.437
33.99000,3.966,-1.475
33.99500,3.968,-1.496
34.00000,3.968,-1.499
34.00500,3.970,-1.486
34.01000,3.970,-1.455
34.01500,3.971,-1.407
34.02000,3.971,-1.344
34.02500,3.969,-1.264
34.03000,3.965,-1.171
34.03500,3.962,-1.063
34.04000,3.963,-0.944
34.04500,3.963,-0.813
34.05000,3.963,-0.674
34.05500,3.964,-0.526
34.06000,3.965,-0.372
34.06500,3.967,-0.214
34.07000,3.967,-0.054
34.07500,3.966,0.107
34.08000,3.966,0.267
34.08500,3.965,0.424
34.09000,3.963,0.576
34.09500,3.961,0.722
34.10000,3.960,0.859
34.10500,3.958,0.986
34.11000,3.957,1.101
34.11500,3.956,1.204
34.12000,3.955,1.293
34.12500,3.954,1.368
34.13000,3.953,1.426
34.13500,3.952,1.468
34.14000,3.952,1.492
34.14500,3.950,1.500
34.15000,3.950,1.490
34.15500,3.950,1.463
34.16000,3.950,1.419
34.16500,3.951,1.358
34.17000,3.952,1.282
34.17500,3.952,1.190
34.18000,3.952,1.085
34.18500,3.951,0.967
34.19000,3.951,0.838
34.19500,3.951,0.700
34.20000,3.951,0.553
34.20500,3.951,0.399
34.21000,3.952,0.241
34.21500,3.952,0.080
34.22000,3.953,-0.082
34.22500,3.954,-0.242
34.23000,3.955,-0.401
34.23500,3.956,-0.554
34.24000,3.958,-0.701
34.24500,3.958,-0.840
34.25000,3.959,-0.969
34.25500,3.960,-1.087
34.26000,3.961,-1.192
34.26500,3.962,-1.283
34.27000,3.963,-1.360
34.27500,3.963,-1.420
34.28000,3.965,-1.464
34.28500,3.966,-1.491
34.29000,3.966,-1.500
34.29500,3.967,-1.492
34.30000,3.968,-1.466
34.30500,3.969,-1.423
34.31000,3.970,-1.364
34.31500,3.968,-1.288
34.32000,3.963,-1.198
34.32500,3.960,-1.093
34.33000,3.960,-0.976
34.33500,3.960,-0.847
34.34000,3.960,-0.708
34.34500,3.960,-0.561
34.35000,3.962,-0.407
34.35500,3.963,-0.249
34.36000,3.964,-0.087
34.36500,3.963,0.075
34.37000,3.963,0.237
34.37500,3.961,0.396
34.38000,3.960,0.550
34.38500,3.958,0.698
34.39000,3.957,0.837
34.39500,3.955,0.967
34.40000,3.953,1.086
34.40500,3.952,1.191
34.41000,3.951,1.283
34.41500,3.950,1.360
34.42000,3.949,1.420
34.42500,3.948,1.464
34.43000,3.947,1.491
34.43500,3.946,1.500
34.44000,3.946,1.491
34.44500,3.946,1.465
34.45000,3.946,1.422
34.45500,3.947,1.362
34.46000,3.947,1.285
34.46500,3.947,1.194
34.47000,3.947,1.088
34.47500,3.947,0.970
34.48000,3.947,0.840
34.48500,3.947,0.700
34.49000,3.947,0.552
34.49500,3.947,0.397
34.50000,3.947,0.237
34.50500,3.948,0.075
34.51000,3.949,-0.088
34.51500,3.950,-0.250
34.52000,3.951,-0.409
34.52500,3.952,-0.564
34.53000,3.953,-0.711
34.53500,3.954,-0.851
34.54000,3.955,-0.980
34.54500,3.956,-1.098
34.55000,3.957,-1.202
34.55500,3.958,-1.293
34.56000,3.959,-1.368
34.56500,3.960,-1.427
34.57000,3.962,-1.469
34.57500,3.963,-1.493
34.58000,3.963,-1.500
34.58500,3.965,-1.489
34.59000,3.966,-1.460
34.59500,3.966,-1.414
34.60000,3.966,-1.351
34.60500,3.964,-1.272
34.61000,3.960,-1.178
34.61500,3.958,-1.069
34.62000,3.957,-0.949
34.62500,3.957,-0.816
34.63000,3.958,-0.674
34.63500,3.958,-0.524
34.64000,3.960,-0.368
34.64500,3.961,-0.207
34.65000,3.962,-0.044
34.65500,3.962,0.120
34.66000,3.961,0.282
34.66500,3.959,0.441
34.67000,3.958,0.595
34.67500,3.956,0.742
34.68000,3.955,0.880
34.68500,3.953,1.007
34.69000,3.952,1.122
34.69500,3.951,1.224
34.70000,3.950,1.312
34.70500,3.949,1.383
34.71000,3.948,1.438
34.71500,3.947,1.476
34.72000,3.946,1.496
34.72500,3.945,1.499
34.73000,3.945,1.483
34.73500,3.945,1.450
34.74000,3.946,1.399
34.74500,3.947,1.331
34.75000,3.947,1.248
34.75500,3.947,1.149
34.76000,3.947,1.037
34.76500,3.947,0.912
34.77000,3.947,0.776
34.77500,3.947,0.631
34.78000,3.947,0.478
34.78500,3.947,0.320
34.79000,3.947,0.157
34.79500,3.948,-0.007
34.80000,3.950,-0.171
34.80500,3.951,-0.333
34.81000,3.952,-0.492
34.81500,3.953,-0.644
34.82000,3.954,-0.788
34.82500,3.955,-0.924
34.83000,3.957,-1.048
34.83500,3.958,-1.159
34.84000,3.959,-1.256
34.84500,3.960,-1.339
34.85000,3.961,-1.405
34.85500,3.962,-1.454
34.86000,3.963,-1.486
34.86500,3.965,-1.499
34.87000,3.966,-1.495
34.87500,3.967,-1.473
34.88000,3.968,-1.432
34.88500,3.969,-1.375
34.89000,3.969,-1.301
34.89500,3.966,-1.211
34.90000,3.962,-1.106
34.90500,3.960,-0.988
34.91000,3.960,-0.858
34.91500,3.960,-0.718
34.92000,3.961,-0.569
34.92500,3.962,-0.413
34.93000,3.964,-0.252
34.93500,3.966,-0.088
34.94000,3.966,0.077
